2.747839999999999727e-01,3.055662000000000100e-01
2.750737999999999239e-01,3.057272000000000323e-01
2.754279999999999506e-01,3.048577999999999566e-01
2.750738000000000349e-01,3.043103999999999809e-01
2.754923999999999706e-01,3.023462000000000094e-01
2.747517999999999350e-01,3.011869999999999825e-01
2.756211999999999551e-01,2.996413999999999467e-01
2.753635999999999862e-01,2.990296000000000065e-01
2.756533999999999929e-01,2.976771999999999752e-01
2.750094000000000150e-01,2.972585999999999840e-01
2.757500000000000506e-01,2.970654000000000350e-01
2.757499999999999951e-01,2.978381999999999974e-01
2.762651999999999886e-01,2.984178000000000108e-01
2.755889999999999729e-01,2.998346000000000067e-01
2.757178000000000129e-01,3.013480000000000047e-01
2.756211999999999551e-01,3.027648000000000561e-01
2.758787999999999796e-01,3.036341999999999652e-01
2.759431999999999441e-01,3.036663999999999475e-01
2.753957999999999684e-01,3.031190000000000273e-01
2.758143999999999596e-01,3.026682000000000539e-01
2.760075999999999641e-01,3.022496000000000071e-01
2.761364000000000041e-01,3.030224000000000251e-01
2.760720000000000396e-01,3.052119999999999833e-01
2.754924000000000262e-01,3.084319999999999840e-01
2.757177999999999574e-01,3.105243999999999782e-01
2.757500000000000506e-01,3.108783999999999992e-01
2.759431999999999996e-01,3.101380999999999721e-01
2.758143999999999596e-01,3.083675999999999640e-01
2.761041999999999663e-01,3.069829999999999504e-01
2.772633999999999932e-01,3.046324000000000254e-01
2.775853999999999822e-01,3.032799999999999940e-01
2.782937999999999801e-01,3.014446000000000625e-01
2.772312000000000110e-01,3.006717999999999891e-01
2.772955999999999754e-01,2.993838000000000332e-01
2.770701999999999887e-01,2.993194000000000132e-01
2.775853999999999822e-01,2.993194000000000132e-01
2.779396000000000089e-01,2.995125999999999622e-01
2.790344000000000158e-01,2.998668000000000444e-01
2.806122000000000338e-01,2.996736000000000955e-01
2.825111999999999624e-01,2.985787999999999776e-01
2.846362000000000059e-01,2.971941999999999640e-01
2.867613999999999996e-01,2.960028000000000103e-01
2.892408000000000201e-01,2.951333999999999902e-01
2.912371999999999739e-01,2.938131999999999411e-01
2.930726000000000164e-01,2.928471999999999742e-01
2.938454000000000343e-01,2.919455999999999718e-01
2.955519999999999814e-01,2.911405999999999716e-01
2.972908000000000217e-01,2.906253999999999782e-01
2.990618000000000443e-01,2.898847999999999980e-01
3.005108000000000223e-01,2.889187999999999756e-01
3.016378000000000115e-01,2.878883999999999888e-01
3.031190000000000273e-01,2.868257999999999641e-01
3.048578000000000121e-01,2.856021999999999728e-01
3.054052000000000433e-01,2.849903999999999771e-01
3.066288000000000347e-01,2.839278000000000080e-01
3.072405999999999748e-01,2.839600000000000457e-01
3.086896000000000084e-01,2.832837999999999745e-01
3.091725000000000168e-01,2.830583999999999878e-01
3.101703000000000099e-01,2.820605999999999947e-01
3.102348999999999801e-01,2.816745999999999972e-01
3.115544000000000091e-01,2.808376000000000206e-01
3.118763999999999426e-01,2.809019000000000377e-01
3.128423999999999650e-01,2.802258000000000249e-01
3.140659999999999563e-01,2.800003999999999826e-01
3.135507999999999629e-01,2.798394000000000159e-01
3.143235999999999808e-01,2.800648000000000026e-01
3.141947999999999963e-01,2.798715999999999982e-01
3.135830000000000006e-01,2.793241999999999670e-01
3.121340000000000225e-01,2.789378000000000135e-01
3.112002999999999853e-01,2.786157999999999690e-01
3.095587999999999673e-01,2.784225999999999646e-01
3.083998000000000017e-01,2.779718000000000466e-01
3.067898000000000014e-01,2.779074000000000266e-01
3.057272000000000323e-01,2.775854000000000932e-01
3.050187999999999788e-01,2.775210000000000177e-01
3.051798000000000011e-01,2.769414000000000042e-01
3.045358000000000231e-01,2.766515999999999975e-01
3.050188000000000343e-01,2.757178000000000129e-01
3.056627999999999568e-01,2.756855999999999751e-01
3.068220000000000391e-01,2.749772000000000327e-01
3.076269999999999838e-01,2.747517999999999905e-01
3.081099999999999950e-01,2.743010000000000170e-01
3.079812000000000105e-01,2.745907999999999682e-01
3.089471999999999774e-01,2.739467999999999903e-01
3.090114999999999945e-01,2.742687999999999793e-01
3.095588999999999702e-01,2.736892000000000214e-01
3.092369999999999841e-01,2.736892000000000214e-01
3.100094000000000460e-01,2.734315999999999969e-01
3.108462000000000169e-01,2.730452000000000434e-01
3.112968000000000401e-01,2.724655999999999745e-01
3.112002999999999853e-01,2.721436000000000410e-01
3.112647000000000053e-01,2.726909999999999612e-01
3.112325999999999704e-01,2.728841999999999657e-01
3.107497000000000176e-01,2.731096000000000079e-01
3.106210999999999833e-01,2.730773999999999702e-01
3.091080999999999968e-01,2.732062000000000657e-01
3.087861999999999552e-01,2.729808000000000234e-01
3.072083999999999926e-01,2.728519999999999834e-01
3.060170000000000390e-01,2.721758000000000233e-01
3.037951999999999875e-01,2.716605999999999743e-01
3.021208000000000227e-01,2.714030000000000054e-01
3.009293999999999580e-01,2.719826000000000188e-01
2.999312000000000089e-01,2.720469999999999833e-01
2.989008000000000220e-01,2.729163999999999479e-01
2.979669999999999819e-01,2.742687999999999793e-01
2.972264000000000017e-01,2.764262000000000108e-01
2.976450000000000484e-01,2.789377999999999580e-01
2.967756000000000283e-01,2.819962999999999775e-01
2.960349999999999371e-01,2.847972000000000281e-01
2.951012000000000080e-01,2.880172000000000287e-01
2.944894000000000123e-01,2.908507999999999649e-01
2.932336000000000387e-01,2.937165999999999388e-01
2.920744000000000118e-01,2.959383999999999904e-01
2.900780000000000025e-01,2.984178000000000108e-01
2.886933999999999889e-01,3.006718000000000446e-01
2.875020000000000353e-01,3.027970000000000383e-01
2.858920000000000350e-01,3.043425999999999632e-01
2.850226000000000148e-01,3.048256000000000299e-01
2.838312000000000057e-01,3.058560000000000167e-01
2.836701999999999835e-01,3.056306000000000300e-01
2.828331000000000039e-01,3.058560000000000167e-01
2.823825000000000363e-01,3.057594000000000145e-01
2.812880999999999854e-01,3.050510000000000166e-01
2.801935999999999871e-01,3.044069999999999832e-01
2.794529999999999514e-01,3.045358000000000231e-01
2.791953999999999825e-01,3.037952000000000430e-01
2.777786000000000421e-01,3.038274000000000252e-01
2.769413999999999487e-01,3.034088000000000340e-01
2.761685999999999863e-01,3.040528000000000119e-01
2.764262000000000663e-01,3.039562000000000097e-01
2.759109999999999618e-01,3.041494000000000697e-01
2.759431999999999441e-01,3.040528000000000119e-01
2.752670000000000394e-01,3.042137999999999787e-01
2.757177999999999574e-01,3.038274000000000252e-01
2.755567999999999906e-01,3.030223999999999696e-01
2.755568000000000461e-01,3.019276000000000182e-01
