2.781649999999999956e-01,3.029580000000000051e-01
2.780040000000000289e-01,3.024428000000000116e-01
2.790666000000000535e-01,3.013480000000000603e-01
2.794530000000000070e-01,3.007362000000000646e-01
2.802580000000000071e-01,2.991906000000000287e-01
2.809017999999999793e-01,2.987397999999999998e-01
2.839278000000000080e-01,2.982890000000000263e-01
2.862139999999999129e-01,2.985143999999999576e-01
2.892408000000000201e-01,2.983212000000000641e-01
2.917846000000000051e-01,2.979025999999999619e-01
2.951333999999999902e-01,2.968399999999999928e-01
2.983855999999999731e-01,2.963569999999999816e-01
3.005108000000000223e-01,2.963892000000000193e-01
3.018954000000000359e-01,2.947469999999999812e-01
3.032477999999999563e-01,2.935233999999999899e-01
3.059526000000000190e-01,2.925252000000000407e-01
3.077558000000000238e-01,2.919133999999999896e-01
3.086574000000000262e-01,2.910761999999999516e-01
3.089472000000000329e-01,2.902067999999999315e-01
3.097518999999999689e-01,2.888544000000000112e-01
3.102991000000000499e-01,2.884035999999999822e-01
3.107816000000000467e-01,2.871800000000000463e-01
3.106210999999999833e-01,2.862140000000000795e-01
3.104921999999999960e-01,2.845718000000000414e-01
3.111360000000000237e-01,2.838312000000000057e-01
3.117798000000000513e-01,2.821570999999999940e-01
3.117475999999999581e-01,2.821893999999999236e-01
3.119730000000000003e-01,2.800003999999999826e-01
3.124238000000000293e-01,2.795496000000000647e-01
3.139694000000000096e-01,2.783260000000000178e-01
3.144846000000000030e-01,2.781649999999999956e-01
3.148065999999999920e-01,2.774888000000000354e-01
3.144201999999999830e-01,2.766837999999999798e-01
3.150319999999999787e-01,2.765872000000000330e-01
3.141626000000000141e-01,2.768769999999999842e-01
3.129712000000000605e-01,2.766193999999999598e-01
3.104601000000000166e-01,2.765549999999999953e-01
3.089794000000000151e-01,2.764905999999999753e-01
3.092369999999999841e-01,2.763939999999999730e-01
3.088506000000000307e-01,2.765871999999999775e-01
3.088505999999999752e-01,2.763617999999999908e-01
3.080456000000000305e-01,2.762008000000000241e-01
3.084964000000000039e-01,2.761364000000000041e-01
3.081744000000000705e-01,2.761041999999999663e-01
3.080133999999999928e-01,2.758787999999999796e-01
3.072405999999999748e-01,2.750738000000000349e-01
3.072084000000000481e-01,2.740433999999999926e-01
3.073693999999999593e-01,2.737858000000000236e-01
3.076914000000000593e-01,2.729164000000000589e-01
3.073372000000000326e-01,2.723046000000000078e-01
3.078201999999999883e-01,2.705335999999999852e-01
3.082709999999999617e-01,2.698251999999999873e-01
3.080455999999999750e-01,2.688914000000000026e-01
3.067898000000000014e-01,2.695353999999999806e-01
3.063067999999999347e-01,2.693744000000000693e-01
3.067575999999999636e-01,2.701794000000000140e-01
3.071117999999999904e-01,2.705658000000000230e-01
3.066931999999999992e-01,2.711454000000000364e-01
3.060813999999999480e-01,2.708555999999999742e-01
3.046968000000000454e-01,2.705014000000000030e-01
3.037952000000000430e-01,2.703403999999999807e-01
3.023140000000000271e-01,2.709199999999999942e-01
3.014124000000000247e-01,2.721114000000000033e-01
2.984822000000000308e-01,2.729485999999999857e-01
2.974839999999999707e-01,2.749772000000000327e-01
2.974196000000000062e-01,2.778751999999999889e-01
2.967433999999999905e-01,2.813845999999999847e-01
2.961315999999999948e-01,2.846362000000000059e-01
2.943605999999999723e-01,2.871477999999999531e-01
2.940707999999999656e-01,2.892730000000000024e-01
2.927183999999999897e-01,2.913659999999999584e-01
2.921388000000000318e-01,2.932658000000000209e-01
2.903678000000000092e-01,2.952299999999999924e-01
2.896271999999999736e-01,2.964858000000000215e-01
2.895950000000000468e-01,2.984178000000000108e-01
2.887899999999999912e-01,2.996736000000000399e-01
2.876952000000000398e-01,3.006717999999999891e-01
2.861174000000000217e-01,3.007684000000000468e-01
2.846362000000000059e-01,3.014123999999999692e-01
2.841210000000000124e-01,3.011869999999999825e-01
2.828010999999999719e-01,3.015089999999999715e-01
2.810951000000000422e-01,3.009293999999999580e-01
2.799038000000000359e-01,3.003175999999999624e-01
2.798071999999999782e-01,3.000600000000000489e-01
2.791309999999999625e-01,3.002854000000000356e-01
2.782293999999999601e-01,3.002531999999999979e-01
2.770702000000000442e-01,3.001243999999999579e-01
2.765871999999999220e-01,3.005108000000000223e-01
2.767160000000000175e-01,3.010581999999999980e-01
2.759109999999999618e-01,3.020885999999999849e-01
2.751704000000000372e-01,3.025715999999999961e-01
2.747195999999999527e-01,3.031511999999999540e-01
2.752992000000000217e-01,3.031833999999999918e-01
2.752669999999999839e-01,3.035375999999999630e-01
2.762973999999999708e-01,3.025072000000000316e-01
2.746874000000000260e-01,3.011548000000000558e-01
2.750737999999999794e-01,2.996413999999999467e-01
2.751382000000000549e-01,2.979026000000000174e-01
2.757177999999999574e-01,2.966790000000000260e-01
2.751059999999999617e-01,2.957130000000000036e-01
2.751059999999999617e-01,2.943605999999999723e-01
2.758143999999999596e-01,2.954554000000000347e-01
2.764905999999999753e-01,2.958740000000000259e-01
2.766838000000000353e-01,2.979347999999999996e-01
2.760398000000000018e-01,2.987076000000000175e-01
2.762651999999999886e-01,2.999312000000000644e-01
2.767481999999999998e-01,3.006717999999999891e-01
2.766837999999999798e-01,3.010260000000000158e-01
2.755567999999999906e-01,3.006073999999999691e-01
2.752025999999999639e-01,3.000278000000000111e-01
2.757499999999999396e-01,3.016378000000000115e-01
2.756533999999999374e-01,3.046324000000000254e-01
2.755245999999998974e-01,3.083675000000000166e-01
2.751381999999999994e-01,3.099773000000000112e-01
2.752347999999999462e-01,3.102347000000000299e-01
2.767803999999999820e-01,3.093011999999999984e-01
2.774887999999999799e-01,3.077880000000000060e-01
2.783582000000000001e-01,3.065322000000000324e-01
2.779074000000000266e-01,3.052764000000000033e-01
