2.978059999999999596e-01,2.761042000000000218e-01
2.961960000000000148e-01,2.765872000000000330e-01
2.951333999999999902e-01,2.777464000000000044e-01
2.941029999999999478e-01,2.785836000000000423e-01
2.933945999999999499e-01,2.793242000000000225e-01
2.917846000000000051e-01,2.804512000000000116e-01
2.907541999999999627e-01,2.812237999999999682e-01
2.892730000000000024e-01,2.827688000000000423e-01
2.882103999999999777e-01,2.834449000000000551e-01
2.868902000000000396e-01,2.847005999999999704e-01
2.859563999999999995e-01,2.855699999999999905e-01
2.843786000000000369e-01,2.871800000000001019e-01
2.838633999999999880e-01,2.879850000000000465e-01
2.828010000000000246e-01,2.891764000000000001e-01
2.820927999999999214e-01,2.900458000000000203e-01
2.810306999999999666e-01,2.911727999999999539e-01
2.800326000000000204e-01,2.926862000000000075e-01
2.793885999999999870e-01,2.942961999999999523e-01
2.784225999999999646e-01,2.949080000000000035e-01
2.775531999999999444e-01,2.961960000000000148e-01
2.762007999999999686e-01,2.976449999999999929e-01
2.761363999999999486e-01,2.985787999999999220e-01
2.748805999999999750e-01,2.996735999999999844e-01
2.741722000000000325e-01,3.002854000000000356e-01
2.732383999999999924e-01,3.018631999999999982e-01
2.728842000000000212e-01,3.024749999999999939e-01
2.721114000000000033e-01,3.036020000000000385e-01
2.720470000000000388e-01,3.042459999999999609e-01
2.715962000000000098e-01,3.052120000000000388e-01
2.714352000000000431e-01,3.055339999999999723e-01
2.713064000000000031e-01,3.064356000000000302e-01
2.718538000000000343e-01,3.068541999999999659e-01
2.714996000000000076e-01,3.073693999999999593e-01
2.717250000000000498e-01,3.074981999999999993e-01
2.717572000000000321e-01,3.083353999999999817e-01
2.721114000000000588e-01,3.085930000000000062e-01
2.716605999999999743e-01,3.086251999999999329e-01
2.717893999999999588e-01,3.082065999999999972e-01
2.716283999999999921e-01,3.083353999999999817e-01
2.715962000000000653e-01,3.077557999999999683e-01
2.712098000000000009e-01,3.071439999999999726e-01
2.710488000000000341e-01,3.063067999999999902e-01
2.710165999999999964e-01,3.056306000000000300e-01
2.708555999999999742e-01,3.049865999999999966e-01
2.710488000000000341e-01,3.046001999999999876e-01
2.711131999999999986e-01,3.040850000000000497e-01
2.714352000000000431e-01,3.034731999999999985e-01
2.711454000000000364e-01,3.036985999999999852e-01
2.714352000000000431e-01,3.029580000000000051e-01
2.711776000000000186e-01,3.028292000000000206e-01
2.709522000000000319e-01,3.027004000000000361e-01
2.704692000000000207e-01,3.026682000000000539e-01
2.708233999999999919e-01,3.026360000000000161e-01
2.703404000000000362e-01,3.029901999999999873e-01
2.705980000000000052e-01,3.029902000000000428e-01
2.705980000000000052e-01,3.036986000000000407e-01
2.706946000000000074e-01,3.040849999999999942e-01
2.706301999999999874e-01,3.045357999999999676e-01
2.708878000000000119e-01,3.046646000000000076e-01
2.706624000000000252e-01,3.049221999999999766e-01
2.705658000000000785e-01,3.046001999999999876e-01
2.702760000000000162e-01,3.049865999999999966e-01
2.704369999999999830e-01,3.053407999999999678e-01
2.706301999999999874e-01,3.053085999999999856e-01
2.705980000000000052e-01,3.051798000000000011e-01
2.708878000000000119e-01,3.055017999999999900e-01
2.709522000000000319e-01,3.057915999999999968e-01
2.710488000000000341e-01,3.053408000000000233e-01
2.708556000000000297e-01,3.047290000000000831e-01
2.710810000000000164e-01,3.042138000000000342e-01
2.705013999999999474e-01,3.039239999999999720e-01
2.710488000000000341e-01,3.028292000000000206e-01
2.706946000000000074e-01,3.027648000000000006e-01
2.708878000000000119e-01,3.020242000000000759e-01
2.705335999999999852e-01,3.017988000000000337e-01
2.708234000000000474e-01,3.014446000000000070e-01
2.703404000000000362e-01,3.018953999999999804e-01
2.708878000000000119e-01,3.017988000000000337e-01
2.703726000000000185e-01,3.033444000000000140e-01
2.702760000000000162e-01,3.047289999999999721e-01
2.702760000000000162e-01,3.060170000000000390e-01
2.705658000000000230e-01,3.062424000000000257e-01
2.707590000000000274e-01,3.059204000000000367e-01
2.710810000000000164e-01,3.052442000000000211e-01
2.711131999999999986e-01,3.046967999999999899e-01
2.715317999999999898e-01,3.037952000000000430e-01
2.715961999999999543e-01,3.027325999999999628e-01
2.719182000000000543e-01,3.015412000000000092e-01
2.722080000000000055e-01,3.007362000000000091e-01
