2.974839999999999707e-01,3.014123999999999692e-01
2.962604000000000903e-01,3.033765999999999963e-01
2.934590000000000254e-01,3.049221999999999766e-01
2.918167999999999873e-01,3.054051999999999323e-01
2.920099999999999918e-01,3.064033999999999924e-01
2.913660000000000694e-01,3.062424000000000257e-01
2.897238000000000313e-01,3.062424000000000257e-01
2.873088000000000308e-01,3.052764000000000033e-01
2.869867999999999864e-01,3.043103999999999809e-01
2.862140000000000239e-01,3.034410000000000163e-01
2.845396000000000036e-01,3.019275999999999627e-01
2.808694999999999942e-01,3.012514000000000580e-01
2.787123999999999713e-01,2.999634000000000467e-01
2.784547999999999468e-01,2.993516000000000510e-01
2.781005999999999756e-01,2.991262000000000087e-01
2.763295999999999530e-01,2.992549999999999377e-01
2.746552000000000437e-01,2.990296000000000620e-01
2.751703999999999817e-01,3.002532000000000534e-01
2.764905999999999753e-01,3.010260000000000713e-01
2.766837999999999798e-01,3.026038000000000339e-01
2.754280000000000062e-01,3.030545999999999518e-01
2.748806000000000305e-01,3.034732000000000540e-01
2.766837999999999798e-01,3.033766000000000518e-01
2.771990000000000287e-01,3.029901999999999873e-01
2.772955999999999754e-01,3.015090000000000270e-01
2.761041999999999663e-01,3.002532000000000534e-01
2.774243999999999599e-01,2.986753999999999798e-01
2.787446000000000090e-01,2.982246000000000619e-01
2.792276000000000202e-01,2.983212000000000086e-01
2.780040000000000289e-01,2.974518000000000439e-01
2.774243999999999599e-01,2.968399999999999928e-01
2.788089999999999735e-01,2.968399999999999928e-01
2.791954000000000380e-01,2.967433999999999350e-01
2.787123999999999713e-01,2.968077999999999550e-01
2.765871999999999775e-01,2.968722000000000305e-01
2.769735999999999310e-01,2.971941999999999640e-01
2.770380000000000065e-01,3.000922000000000311e-01
2.768447999999999465e-01,3.050509999999999611e-01
2.747195999999999527e-01,3.102668999999999566e-01
2.736570000000000391e-01,3.133253999999999762e-01
2.756533999999999929e-01,3.140015999999999918e-01
2.768448000000000020e-01,3.114901000000000475e-01
