9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.146710657874842471e-01,-2.878856511058574541e-01,2.141531373519971748e-01,9.850673786234882823e-02,-7.464922301964478368e-01,2.803895376659841787e-01,1.187344611945640865e-01,-7.751994176108381041e-01,4.275675253834089196e-01,1.279688915225551948e-01,-7.640910367374965650e-01,4.616561114481059769e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.095785145913015790e-01,-3.582857224238367166e-01,-2.388211473566719673e-02,-1.152409726959299358e-01,-7.967038323558957025e-01,-1.746336920435497264e-01,-1.169567343614055094e-01,-8.603199831015385657e-01,-3.735782018248690051e-02,-1.169857904409097593e-01,-8.610321441423421929e-01,-3.416816562142530045e-04
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.141180578719420413e-01,-2.874636393510784926e-01,2.147755179029394446e-01,9.779922815469044295e-02,-7.458385065721802043e-01,2.825598634828493938e-01,1.181476421796887610e-01,-7.743866956863360018e-01,4.297521405016170304e-01,1.273514064243745636e-01,-7.632310184506901907e-01,4.638335741296547021e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.108829196131568551e-01,-3.580227742594426776e-01,-2.669456944594333914e-02,-1.188175897297590877e-01,-7.946405806227627711e-01,-1.824844047550002180e-01,-1.203150972614326214e-01,-8.590029891637247506e-01,-4.555427181488039268e-02,-1.202851611840916463e-01,-8.598460824001080693e-01,-8.540884687706543077e-03
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.134257159728174480e-01,-2.871598334932486951e-01,2.152497920504816142e-01,9.627406563256435401e-02,-7.455085741333886684e-01,2.830051863243210897e-01,1.168823626189549603e-01,-7.740962404135879327e-01,4.301536382392925351e-01,1.260756567902354686e-01,-7.629342656761616270e-01,4.642358358098916948e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.124621353473310575e-01,-3.577126990755798985e-01,-2.956614217086955820e-02,-1.229920182659902106e-01,-7.923854339003610914e-01,-1.905545758382135302e-01,-1.244035804973139120e-01,-8.576778524478515520e-01,-5.406453575731084982e-02,-1.242614319279713858e-01,-8.585673906212625273e-01,-1.705249657244184425e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.126442497800947407e-01,-2.867570881724586518e-01,2.158601886294109484e-01,9.444691932336309048e-02,-7.452851126250321645e-01,2.821131022624630003e-01,1.146788476777934329e-01,-7.740280477042515983e-01,4.292835348469090651e-01,1.239055701899588607e-01,-7.629039561230319677e-01,4.633690846763622861e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.141105640812244831e-01,-3.573887426241583176e-01,-3.220988632267556689e-02,-1.272373113230872987e-01,-7.900281992393161090e-01,-1.984005289461075738e-01,-1.286995497415878986e-01,-8.562267271002637070e-01,-6.234818520719653812e-02,-1.284945448045688721e-01,-8.572562979146964857e-01,-2.534007142232679033e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.118545605633890216e-01,-2.866567222905938017e-01,2.160654391102744543e-01,9.241650703280200607e-02,-7.455979409186000995e-01,2.790230480879236086e-01,1.129810015787326982e-01,-7.749043104237377522e-01,4.260361826694933352e-01,1.222530329759529549e-01,-7.639668089963926878e-01,4.601697881821810721e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.157530830711759884e-01,-3.569920931946736209e-01,-3.531760726097665087e-02,-1.314456020517981993e-01,-7.874556413196750482e-01,-2.068501674140779956e-01,-1.327761002318488814e-01,-8.548272174205648888e-01,-7.137351268244210289e-02,-1.324970926943150884e-01,-8.559947439726619534e-01,-3.436997818174680752e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.106832171669609177e-01,-2.862976613285862504e-01,2.166421833923354578e-01,8.971145527735073510e-02,-7.457268795902849412e-01,2.754088339663626206e-01,1.101333417233413964e-01,-7.761763925981849388e-01,4.222093693215471788e-01,1.195282594666611381e-01,-7.654497416778121011e-01,4.563762686486549924e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.175975653900094287e-01,-3.566219558285193547e-01,-3.771600405650421539e-02,-1.363911480968991452e-01,-7.849180977488419142e-01,-2.142882461394717830e-01,-1.375045735248317802e-01,-8.533788664700838744e-01,-7.935675649041673552e-02,-1.371420127565162461e-01,-8.547114287658411635e-01,-4.235952204759379364e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.094266756062129975e-01,-2.861868093460544493e-01,2.168899962129794967e-01,8.689923672873109406e-02,-7.462548360171901152e-01,2.697905249584334197e-01,1.074698276822145804e-01,-7.784551784418152209e-01,4.161961676248325803e-01,1.170277647443205837e-01,-7.681672200642172266e-01,4.504526455602191892e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.193077393650189832e-01,-3.562100656041296554e-01,-4.034269898911694435e-02,-1.412549180579848185e-01,-7.821151544193838401e-01,-2.222539885719502506e-01,-1.421899043497671655e-01,-8.517868940587774995e-01,-8.794241809027239509e-02,-1.416560883899187495e-01,-8.532639597601350268e-01,-5.095274593121042889e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.080625423500967686e-01,-2.861600334642552257e-01,2.170270942996880836e-01,8.363194335868254226e-02,-7.468181088186058858e-01,2.635655091066632094e-01,1.043118373354009892e-01,-7.811640456870171390e-01,4.094672639787098056e-01,1.140350029835762863e-01,-7.713507984166949605e-01,4.438163943430968872e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.214172539860779026e-01,-3.557801243551892423e-01,-4.261848319291969972e-02,-1.463600266666315874e-01,-7.793663541081199408e-01,-2.294903769161429630e-01,-1.468481652869536025e-01,-8.503036699573939261e-01,-9.584052689831581984e-02,-1.462358539857335493e-01,-8.518985980557733928e-01,-5.885696557397337991e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.067564577838124029e-01,-2.863482393067573462e-01,2.168681800093451850e-01,8.024822384556111465e-02,-7.475694504061496382e-01,2.561218241011333774e-01,1.015754484684362052e-01,-7.843468880374637742e-01,4.013361244994075872e-01,1.114748792577489739e-01,-7.750111060008717523e-01,4.357678972218924640e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.231256286096822639e-01,-3.553964835031447334e-01,-4.458300925826220312e-02,-1.513542400177173286e-01,-7.764454186879092834e-01,-2.366493527095551441e-01,-1.516103903734280500e-01,-8.487245841494199805e-01,-1.037197469169296171e-01,-1.508892260983904221e-01,-8.504329327468885813e-01,-6.674321387017229101e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054172591194617731e-01,-2.867867231325796906e-01,2.163717528381590427e-01,7.671993491792568343e-02,-7.484258995460864039e-01,2.485318988722053646e-01,9.834063641703744141e-02,-7.873148551198186906e-01,3.931514614150044551e-01,1.085292172108333481e-01,-7.785073196332151779e-01,4.276380192174368822e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.249891237213252709e-01,-3.550658709425390525e-01,-4.588170549076064919e-02,-1.569209721914186506e-01,-7.734329697230053480e-01,-2.431578275134185785e-01,-1.565581637637643575e-01,-8.472868303672035362e-01,-1.110968601271686007e-01,-1.557056427245105956e-01,-8.491498750437267429e-01,-7.413059440542023315e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.042297392314127658e-01,-2.873043379913146622e-01,2.157515023961777967e-01,7.348220249571756069e-02,-7.492500820133514150e-01,2.408365412363718261e-01,9.580542492476540328e-02,-7.902984809257185272e-01,3.847508426664744130e-01,1.063006171582839970e-01,-7.820614897312136993e-01,4.192864104921688595e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.266167537754207817e-01,-3.547524198482584490e-01,-4.711050881239411264e-02,-1.618482864962221268e-01,-7.704063127623719254e-01,-2.494941074968866912e-01,-1.610139566516183285e-01,-8.458182728666304717e-01,-1.183187910842927737e-01,-1.600591945693351226e-01,-8.478528944399578160e-01,-8.136407185359660621e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.035589638267851720e-01,-2.878530655571023278e-01,2.150542157162529944e-01,7.012904370432457291e-02,-7.498963007499656053e-01,2.342122391560092221e-01,9.367208032467488898e-02,-7.940865606367618623e-01,3.769972867864604948e-01,1.045540627113786536e-01,-7.867587935343349770e-01,4.116179282829443564e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.282064680284605296e-01,-3.544791829124310789e-01,-4.798302373780760632e-02,-1.664230298943538133e-01,-7.671730066805282355e-01,-2.558094966228016132e-01,-1.648426833084260801e-01,-8.445759672375667826e-01,-1.258060056286214590e-01,-1.637752085387359224e-01,-8.468721157167088398e-01,-8.886969925159171613e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.028218060785097143e-01,-2.880943898666170067e-01,2.147673218614793988e-01,6.607177890653281871e-02,-7.500658023884775316e-01,2.289232437465380521e-01,9.171709226815549787e-02,-7.986535973393328325e-01,3.699061063696165164e-01,1.028807370390545511e-01,-7.926593929233416436e-01,4.046932459164158669e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.298341379492666259e-01,-3.542803984141557616e-01,-4.821369662054979244e-02,-1.711835479978657260e-01,-7.637719697652873840e-01,-2.616977004475666280e-01,-1.691594698728231538e-01,-8.431007094019102865e-01,-1.328665021902787347e-01,-1.680043044469810565e-01,-8.455819747053709978e-01,-9.594480877932071161e-02
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.015455917016466619e-01,-2.879270240793563862e-01,2.150487858138864783e-01,6.113001136736935515e-02,-7.497113842843509124e-01,2.245527926166742960e-01,8.846725215885678506e-02,-8.014041600562142875e-01,3.641062077232494754e-01,9.964476911779293622e-02,-7.968310791189447961e-01,3.991041015795071534e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.315728290305415993e-01,-3.542208303016006754e-01,-4.726642277033647754e-02,-1.764131351151213001e-01,-7.603296108153885235e-01,-2.664319902047428967e-01,-1.742119709207257394e-01,-8.417014090699983520e-01,-1.388843175721135303e-01,-1.730826738329704351e-01,-8.444018280409539834e-01,-1.019772050534012292e-01
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.932748660867020407e-02,-2.876712282854679281e-01,2.154719730819116275e-01,5.519880043217150617e-02,-7.491993073071487874e-01,2.190819509063837156e-01,8.292902340539343164e-02,-8.024997387418624228e-01,3.579513939517447452e-01,9.404097316555745656e-02,-7.988323052485851727e-01,3.930765563442515931e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.335602110438747769e-01,-3.541315963989166704e-01,-4.624170598114104441e-02,-1.819092047854612149e-01,-7.566396204219680843e-01,-2.712266077195348291e-01,-1.800295058333171161e-01,-8.402704195660181119e-01,-1.451433826839383101e-01,-1.789913604582354378e-01,-8.432402828826087715e-01,-1.082542962888950466e-01
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.699131464517112000e-02,-2.873162700969238426e-01,2.160056574426214571e-01,4.964605488106199616e-02,-7.485309199154837057e-01,2.131747954516219345e-01,7.745671652300024912e-02,-8.034117608804955957e-01,3.514111288195562732e-01,8.834695966378071363e-02,-8.005424178739126706e-01,3.866796984537965720e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.351743407641789740e-01,-3.541380670697535371e-01,-4.470724744701484038e-02,-1.865973271788720356e-01,-7.525899827369653128e-01,-2.761382047071088142e-01,-1.849784981374478776e-01,-8.389542723615172060e-01,-1.519077239900916698e-01,-1.841081658129208320e-01,-8.422303117387295313e-01,-1.150402231710256074e-01
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.438015169119000347e-02,-2.871715261013828013e-01,2.162358364622149198e-01,4.431541490888679657e-02,-7.480201444499834373e-01,2.072573228823149094e-01,7.192178459199198570e-02,-8.042174947535889462e-01,3.450048079438345350e-01,8.265783186539987781e-02,-8.022328261186870701e-01,3.803813666847972730e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.367895101821882120e-01,-3.541871697908668959e-01,-4.270456713886980338e-02,-1.905603295577722178e-01,-7.486234604534187653e-01,-2.803960735101433954e-01,-1.893234054979011094e-01,-8.380874460721524644e-01,-1.583744001685558067e-01,-1.886531093296431039e-01,-8.416554921811884027e-01,-1.215298309756528694e-01
9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.198046783607574661e-02,-2.875068799918480411e-01,2.157966816798096155e-01,3.947635549892952733e-02,-7.479156104578685849e-01,2.004454697616725733e-01,6.711034789561547143e-02,-8.052517173659174965e-01,3.377173051025343931e-01,7.771316230745436981e-02,-8.040683648631292701e-01,3.731698442556365958e-01,-9.255700000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.374925461551995132e-01,-3.543930504865213660e-01,-4.018841517890305026e-02,-1.934637572907962622e-01,-7.440116943335789434e-01,-2.852048972771368263e-01,-1.930107170176543208e-01,-8.366764005422168138e-01,-1.655902223965949882e-01,-1.925688725921102518e-01,-8.406615484029288377e-01,-1.287849795766939365e-01
